DateTime,RTP,GHI,T2m,PV Power,Load
2012-08-06 21:00:00,4.61,0.0,15.16,0.0,1.85
2012-08-06 22:00:00,4.122,0.0,14.67,0.0,1.247
2012-08-06 23:00:00,3.959000000000001,0.0,13.86,0.0,0.817
2012-08-07 00:00:00,3.697999999999999,0.0,13.45,0.0,0.7410000000000001
2012-08-07 01:00:00,3.655,0.0,13.12,0.0,0.688
2012-08-07 02:00:00,3.627,0.0,12.6,0.0,0.6819999999999999
2012-08-07 03:00:00,3.5229999999999997,0.0,12.2,0.0,0.6890000000000001
2012-08-07 04:00:00,3.4869999999999997,0.0,11.53,0.0,0.7050000000000001
2012-08-07 05:00:00,3.3899999999999997,0.02106,11.26,0.037908,0.7749999999999999
2012-08-07 06:00:00,3.712,0.0858,11.96,0.15444,0.6990000000000001
2012-08-07 07:00:00,3.747,0.0798,13.48,0.14364,0.859
2012-08-07 08:00:00,3.927000000000001,0.10609,14.78,0.19096200000000002,0.942
2012-08-07 09:00:00,4.115,0.2897699999999999,15.94,0.5215859999999999,1.263
2012-08-07 10:00:00,4.113,0.34023,16.83,0.612414,3.324
2012-08-07 11:00:00,4.174,0.464,17.22,0.8352,3.7129999
2012-08-07 12:00:00,4.273,0.55913,17.56,1.006434,1.248
2012-08-07 13:00:00,4.165,0.3398899999999999,17.61,0.6118019999999998,1.145
2012-08-07 14:00:00,4.199,0.1160699999999999,18.16,0.2089259999999998,1.411
2012-08-07 15:00:00,4.139,0.4879,18.66,0.87822,0.741
2012-08-07 16:00:00,4.157,0.12695,18.22,0.22851000000000002,0.859
2012-08-07 17:00:00,4.128,0.13718,17.82,0.246924,0.75
2012-08-07 18:00:00,4.1899999999999995,0.06067,17.2,0.10920600000000001,0.685
2012-08-07 19:00:00,5.201,0.01264,15.79,0.022752,0.653
2012-08-07 20:00:00,5.204,0.0,15.45,0.0,0.784
2012-08-07 21:00:00,4.357,0.0,15.22,0.0,0.767
2012-08-07 22:00:00,4.197,0.0,15.23,0.0,1.227
2012-08-07 23:00:00,3.951,0.0,15.31,0.0,0.887
2012-08-08 00:00:00,3.682,0.0,15.26,0.0,0.756
2012-08-08 01:00:00,3.665999999999999,0.0,15.5,0.0,0.698
2012-08-08 02:00:00,3.603,0.0,15.7,0.0,0.728
2012-08-08 03:00:00,3.683,0.0,15.78,0.0,0.749
2012-08-08 04:00:00,4.026,0.0,15.58,0.0,0.6559999999999999
2012-08-08 05:00:00,4.696,0.01769,15.58,0.031842,0.796
2012-08-08 06:00:00,5.247,0.0535,15.83,0.0963,0.67
2012-08-08 07:00:00,5.321,0.1537899999999999,16.45,0.27682199999999985,0.6619999999999999
2012-08-08 08:00:00,5.0649999999999995,0.21228,17.69,0.382104,0.718
2012-08-08 09:00:00,5.218999999999999,0.4085899999999999,18.64,0.7354619999999998,1.014
2012-08-08 10:00:00,5.338,0.62603,19.55,1.126854,0.895
2012-08-08 11:00:00,5.424,0.63509,20.31,1.143162,2.471
2012-08-08 12:00:00,5.41,0.26802,21.29,0.482436,0.946
2012-08-08 13:00:00,5.292,0.2185399999999999,21.58,0.39337199999999983,0.87
2012-08-08 14:00:00,5.236,0.2792,21.6,0.50256,0.598
2012-08-08 15:00:00,5.207,0.10609,21.73,0.19096200000000002,0.694
2012-08-08 16:00:00,5.09,0.29956,21.32,0.539208,0.653
2012-08-08 17:00:00,5.093,0.2019,21.26,0.36342,0.647
2012-08-08 18:00:00,5.1530000000000005,0.06572,20.67,0.118296,0.742
2012-08-08 19:00:00,5.406000000000001,0.01264,20.43,0.022752,0.654
2012-08-08 20:00:00,5.247,0.0,18.77,0.0,1.567
2012-08-08 21:00:00,4.831,0.0,17.79,0.0,1.527
2012-08-08 22:00:00,4.973,0.0,17.11,0.0,0.794
2012-08-08 23:00:00,4.734,0.0,16.36,0.0,0.625
2012-08-09 00:00:00,4.2299999999999995,0.0,16.0,0.0,0.6839999999999999
2012-08-09 01:00:00,4.09,0.0,15.99,0.0,0.708
2012-08-09 02:00:00,3.809,0.0,15.6,0.0,0.6890000000000001
2012-08-09 03:00:00,3.803,0.0,14.64,0.0,0.726
2012-08-09 04:00:00,4.567,0.0,14.2,0.0,0.6539999999999999
2012-08-09 05:00:00,4.818,0.0185399999999999,13.67,0.03337199999999982,0.706
2012-08-09 06:00:00,5.053,0.11229,14.73,0.202122,0.8920000000000001
2012-08-09 07:00:00,4.9270000000000005,0.3188399999999999,15.7,0.5739119999999999,0.725
2012-08-09 08:00:00,4.581,0.54928,16.91,0.988704,0.7210000000000001
2012-08-09 09:00:00,4.7700000000000005,0.75333,18.83,1.3559940000000001,0.629
2012-08-09 10:00:00,4.898,0.91004,20.51,1.638072,0.567
2012-08-09 11:00:00,5.044,0.75059,21.42,1.351062,0.774
2012-08-09 12:00:00,4.997,0.85397,22.18,1.5371460000000001,0.653
2012-08-09 13:00:00,4.516,0.68492,22.43,1.232856,0.66
2012-08-09 14:00:00,4.392,0.74803,22.83,1.346454,0.724
2012-08-09 15:00:00,4.41,0.51478,23.11,0.9266040000000001,0.72
2012-08-09 16:00:00,4.317,0.43366,23.31,0.780588,0.767
2012-08-09 17:00:00,4.325,0.19549,23.02,0.35188200000000003,0.746
2012-08-09 18:00:00,4.527,0.06067,22.24,0.10920600000000001,0.5940000000000001
2012-08-09 19:00:00,5.043,0.01095,21.38,0.01971,0.753
2012-08-09 20:00:00,5.137,0.0,19.24,0.0,1.85
2012-08-09 21:00:00,4.391,0.0,17.85,0.0,1.674
2012-08-09 22:00:00,3.749,0.0,17.19,0.0,0.967
2012-08-09 23:00:00,3.711,0.0,16.1,0.0,0.7869999999999999
2012-08-10 00:00:00,3.325,0.0,15.23,0.0,0.6950000000000001
2012-08-10 01:00:00,3.2369999999999997,0.0,14.38,0.0,0.688
2012-08-10 02:00:00,3.338,0.0,13.88,0.0,0.6699999999999999
2012-08-10 03:00:00,3.3520000000000003,0.0,13.59,0.0,0.719
2012-08-10 04:00:00,3.6,0.0,13.64,0.0,0.6859999999999999
2012-08-10 05:00:00,3.8,0.01769,13.39,0.031842,0.7290000000000001
2012-08-10 06:00:00,4.115,0.10968,13.79,0.19742400000000002,0.665
2012-08-10 07:00:00,4.561999999999999,0.28423,16.6,0.511614,0.823
2012-08-10 08:00:00,4.554,0.54231,18.68,0.976158,1.022
2012-08-10 09:00:00,4.67,0.7330399999999999,20.34,1.319472,1.059
2012-08-10 10:00:00,4.5600000000000005,0.87995,21.56,1.5839100000000002,0.926
2012-08-10 11:00:00,4.727,0.84864,22.59,1.527552,0.93
2012-08-10 12:00:00,4.669,0.86084,22.96,1.5495120000000002,0.867
2012-08-10 13:00:00,4.340999999999999,0.59286,23.57,1.0671480000000002,0.5409999999999999
2012-08-10 14:00:00,4.384,0.5704199999999999,23.85,1.026756,0.627
2012-08-10 15:00:00,4.534000000000001,0.46576,24.0,0.838368,0.6619999999999999
2012-08-10 16:00:00,4.622999999999999,0.34012,23.91,0.612216,0.624
2012-08-10 17:00:00,4.814,0.1966399999999999,23.68,0.3539519999999998,0.629
2012-08-10 18:00:00,5.178,0.06656,22.68,0.119808,0.554
2012-08-10 19:00:00,5.411,0.00843,21.79,0.015174,0.706
2012-08-10 20:00:00,5.444,0.0,20.25,0.0,0.6
2012-08-10 21:00:00,4.767,0.0,19.04,0.0,0.5609999999999999
2012-08-10 22:00:00,4.194,0.0,17.83,0.0,0.7390000000000001
2012-08-10 23:00:00,3.778,0.0,17.06,0.0,0.597
2012-08-11 00:00:00,3.4590000000000005,0.0,16.16,0.0,0.71
2012-08-11 01:00:00,3.433,0.0,15.37,0.0,0.62
2012-08-11 02:00:00,3.401,0.0,14.89,0.0,0.609
2012-08-11 03:00:00,3.4509999999999996,0.0,14.69,0.0,0.711
2012-08-11 04:00:00,3.835,0.0,14.49,0.0,0.671
2012-08-11 05:00:00,3.853,0.01601,13.96,0.028818,0.739
2012-08-11 06:00:00,4.603,0.10859,14.77,0.19546200000000002,0.649
2012-08-11 07:00:00,4.919,0.30916,16.59,0.556488,0.5720000000000001
2012-08-11 08:00:00,5.003,0.54465,18.05,0.98037,0.629
2012-08-11 09:00:00,5.113,0.7473500000000001,19.42,1.3452300000000001,0.649
2012-08-11 10:00:00,5.1770000000000005,0.89689,20.39,1.614402,0.594
2012-08-11 11:00:00,5.363,0.97026,20.98,1.7464680000000001,0.6579999999999999
2012-08-11 12:00:00,5.396,0.95091,21.47,1.711638,0.571
2012-08-11 13:00:00,5.024,0.8508600000000001,21.71,1.5315480000000001,0.675
2012-08-11 14:00:00,5.087,0.53098,21.58,0.9557640000000001,0.604
2012-08-11 15:00:00,5.0649999999999995,0.49366,21.13,0.888588,0.555
2012-08-11 16:00:00,4.945,0.31195,20.38,0.5615100000000001,0.774
2012-08-11 17:00:00,4.919,0.17329,19.46,0.31192200000000003,0.565
2012-08-11 18:00:00,5.057,0.06488,18.62,0.11678399999999999,0.549
2012-08-11 19:00:00,5.35,0.0,17.32,0.0,0.768
2012-08-11 20:00:00,5.24,0.0,16.36,0.0,0.6339999999999999
2012-08-11 21:00:00,4.933,0.0,15.83,0.0,0.639
2012-08-11 22:00:00,4.453,0.0,15.55,0.0,0.6719999999999999
2012-08-11 23:00:00,4.243,0.0,15.39,0.0,0.735
2012-08-12 00:00:00,4.085,0.0,15.32,0.0,0.617
2012-08-12 01:00:00,3.961,0.0,15.31,0.0,0.6970000000000001
2012-08-12 02:00:00,4.059,0.0,15.14,0.0,0.635
2012-08-12 03:00:00,4.2090000000000005,0.0,14.93,0.0,0.6819999999999999
2012-08-12 04:00:00,4.701,0.0,14.63,0.0,0.64
2012-08-12 05:00:00,4.7829999999999995,0.01011,14.3,0.018198,0.673
2012-08-12 06:00:00,5.057,0.10509,14.89,0.189162,0.595
2012-08-12 07:00:00,5.077,0.29775,16.67,0.53595,0.6910000000000001
2012-08-12 08:00:00,5.07,0.44163,18.39,0.794934,0.647
2012-08-12 09:00:00,5.009,0.55877,19.91,1.005786,0.6910000000000001
2012-08-12 10:00:00,5.08,0.53151,21.14,0.9567180000000001,0.513
2012-08-12 11:00:00,5.161,0.88242,22.04,1.588356,0.658
2012-08-12 12:00:00,5.141,1.03074,22.94,1.855332,0.6779999999999999
2012-08-12 13:00:00,5.0009999999999994,0.66098,23.56,1.189764,0.518
2012-08-12 14:00:00,4.989,0.756,23.63,1.3608,0.639
2012-08-12 15:00:00,5.061,0.44137,23.6,0.794466,0.673
2012-08-12 16:00:00,4.951,0.43666,23.33,0.785988,0.6
2012-08-12 17:00:00,5.002000000000001,0.12536,22.47,0.22564800000000002,0.522
2012-08-12 18:00:00,5.026,0.05393,21.42,0.097074,0.7090000000000001
2012-08-12 19:00:00,5.199,0.0,20.25,0.0,0.617
2012-08-12 20:00:00,5.176,0.0,18.74,0.0,1.496
2012-08-12 21:00:00,5.015,0.0,17.63,0.0,1.052
2012-08-12 22:00:00,5.133,0.0,16.48,0.0,0.914
2012-08-12 23:00:00,4.997999999999999,0.0,15.63,0.0,1.128
2012-08-13 00:00:00,4.785,0.0,15.02,0.0,0.954
2012-08-13 01:00:00,4.787,0.0,14.67,0.0,0.7889999999999999
2012-08-13 02:00:00,4.608,0.0,14.58,0.0,0.749
2012-08-13 03:00:00,4.641,0.0,14.44,0.0,0.567
2012-08-13 04:00:00,4.746,0.0,14.36,0.0,0.767
2012-08-13 05:00:00,4.5840000000000005,0.0092699999999999,14.25,0.01668599999999982,0.712
2012-08-13 06:00:00,4.91,0.09837,15.08,0.177066,0.737
2012-08-13 07:00:00,5.006,0.1835699999999999,16.52,0.33042599999999983,0.812
2012-08-13 08:00:00,4.975,0.2491,18.17,0.44838,0.874
2012-08-13 09:00:00,5.012,0.4107099999999999,19.11,0.7392779999999999,0.782
2012-08-13 10:00:00,5.0649999999999995,0.47942,19.41,0.8629560000000001,1.0510000000000002
2012-08-13 11:00:00,5.021,0.5571200000000001,19.63,1.0028160000000002,0.778
2012-08-13 12:00:00,4.863,0.55145,19.63,0.99261,0.6990000000000001
2012-08-13 13:00:00,4.557,0.22988,19.94,0.413784,0.628
2012-08-13 14:00:00,4.396,0.16866,20.2,0.303588,0.7829999999999999
2012-08-13 15:00:00,4.246,0.20442,20.01,0.367956,0.624
2012-08-13 16:00:00,4.179,0.05894,20.34,0.106092,0.888
2012-08-13 17:00:00,4.275,0.08342,19.8,0.15015599999999998,0.821
2012-08-13 18:00:00,4.488,0.01601,19.13,0.028818,0.576
2012-08-13 19:00:00,4.899,0.0,18.04,0.0,0.984
2012-08-13 20:00:00,4.632,0.0,17.43,0.0,1.481
2012-08-13 21:00:00,4.789,0.0,17.03,0.0,1.345
2012-08-13 22:00:00,5.015,0.0,16.7,0.0,1.42
2012-08-13 23:00:00,4.571,0.0,16.48,0.0,0.759
2012-08-14 00:00:00,4.461,0.0,16.16,0.0,0.579
2012-08-14 01:00:00,4.367,0.0,15.89,0.0,0.617
2012-08-14 02:00:00,4.319,0.0,16.18,0.0,0.603
2012-08-14 03:00:00,4.314,0.0,16.28,0.0,0.671
2012-08-14 04:00:00,4.387,0.0,16.41,0.0,0.548
2012-08-14 05:00:00,4.186,0.00674,16.48,0.012132,0.7989999999999999
2012-08-14 06:00:00,4.338,0.0127,16.56,0.02286,0.679
2012-08-14 07:00:00,4.328,0.1634,17.08,0.29412,0.8109999999999999
2012-08-14 08:00:00,4.304,0.41046,17.69,0.738828,0.758
2012-08-14 09:00:00,4.5329999999999995,0.56192,18.81,1.011456,1.019
2012-08-14 10:00:00,4.57,0.607,20.26,1.0926,0.729
2012-08-14 11:00:00,4.667,0.41712,21.38,0.750816,0.751
2012-08-14 12:00:00,4.7219999999999995,0.90682,22.08,1.632276,0.992
2012-08-14 13:00:00,4.525,0.7251299999999999,22.27,1.305234,0.649
2012-08-14 14:00:00,4.598,0.6668,22.51,1.20024,0.734
2012-08-14 15:00:00,4.493,0.33492,22.78,0.6028560000000001,1.453
2012-08-14 16:00:00,4.649,0.39852,22.55,0.717336,0.664
2012-08-14 17:00:00,4.71,0.22024,21.99,0.396432,0.675
2012-08-14 18:00:00,4.867,0.05982,21.19,0.107676,0.562
2012-08-14 19:00:00,5.393,0.0,20.08,0.0,0.6399999999999999
2012-08-14 20:00:00,5.471,0.0,18.71,0.0,0.644
2012-08-14 21:00:00,5.183,0.0,17.74,0.0,0.6910000000000001
2012-08-14 22:00:00,4.846,0.0,17.08,0.0,0.772
2012-08-14 23:00:00,4.464,0.0,16.89,0.0,0.8240000000000001
2012-08-15 00:00:00,4.317,0.0,16.86,0.0,0.737
2012-08-15 01:00:00,4.365,0.0,16.91,0.0,0.69
2012-08-15 02:00:00,4.243,0.0,16.98,0.0,0.655
2012-08-15 03:00:00,4.25,0.0,17.07,0.0,0.688
2012-08-15 04:00:00,4.375,0.0,17.11,0.0,0.6910000000000001
2012-08-15 05:00:00,4.536,0.0025299999999999,17.16,0.00455399999999982,0.763
2012-08-15 06:00:00,4.68,0.05314,17.74,0.095652,0.71
2012-08-15 07:00:00,5.053,0.02539,19.18,0.045702,0.8260000000000001
2012-08-15 08:00:00,5.049,0.07254,20.47,0.130572,0.709
2012-08-15 09:00:00,5.133,0.1333,21.6,0.23994000000000001,0.609
2012-08-15 10:00:00,5.0969999999999995,0.0924899999999999,22.37,0.16648199999999982,0.758
2012-08-15 11:00:00,5.125,0.1160699999999999,22.1,0.2089259999999998,0.726
2012-08-15 12:00:00,5.115,0.11516,20.9,0.207288,0.6759999999999999
2012-08-15 13:00:00,4.965999999999999,0.3245,21.02,0.5841000000000001,0.772
2012-08-15 14:00:00,4.809,0.09159,20.79,0.164862,0.6839999999999999
2012-08-15 15:00:00,4.909000000000001,0.07708,19.41,0.138744,0.778
2012-08-15 16:00:00,4.683,0.11426,18.74,0.20566800000000002,0.78
2012-08-15 17:00:00,4.674,0.18758,19.28,0.337644,0.782
2012-08-15 18:00:00,4.769,0.04634,19.08,0.083412,0.794
2012-08-15 19:00:00,5.25,0.0,17.8,0.0,0.681
2012-08-15 20:00:00,5.368,0.0,17.0,0.0,0.746
2012-08-15 21:00:00,5.14,0.0,16.73,0.0,0.768
2012-08-15 22:00:00,5.621,0.0,16.79,0.0,0.95
2012-08-15 23:00:00,5.492,0.0,16.81,0.0,0.7949999999999999
2012-08-16 00:00:00,5.275,0.0,16.8,0.0,0.6479999999999999
2012-08-16 01:00:00,5.224,0.0,16.49,0.0,0.581
2012-08-16 02:00:00,5.121,0.0,16.28,0.0,0.604
2012-08-16 03:00:00,5.078,0.0,16.06,0.0,0.745
2012-08-16 04:00:00,5.112,0.0,15.73,0.0,0.714
2012-08-16 05:00:00,4.9670000000000005,0.01011,15.72,0.018198,0.647
2012-08-16 06:00:00,5.141,0.09391,16.05,0.169038,0.599
2012-08-16 07:00:00,5.267,0.26235,16.77,0.47223000000000004,0.821
2012-08-16 08:00:00,5.178,0.36068,17.47,0.649224,0.725
2012-08-16 09:00:00,5.089,0.27041,18.38,0.486738,0.81
2012-08-16 10:00:00,5.165,0.3198399999999999,19.52,0.5757119999999999,1.048
2012-08-16 11:00:00,5.174,0.5217999999999999,19.82,0.9392399999999999,0.7190000000000001
2012-08-16 12:00:00,5.069,0.239,20.31,0.43019999999999997,0.641
2012-08-16 13:00:00,4.883,0.4653299999999999,20.41,0.8375939999999998,0.508
2012-08-16 14:00:00,4.781000000000001,0.37244,20.31,0.670392,0.736
2012-08-16 15:00:00,4.911,0.31303,20.54,0.563454,0.7130000000000001
2012-08-16 16:00:00,5.002000000000001,0.31021,20.39,0.558378,0.697
2012-08-16 17:00:00,5.176,0.14975,19.97,0.26955,0.906
2012-08-16 18:00:00,5.197,0.04213,19.37,0.075834,1.227
2012-08-16 19:00:00,5.322,0.0,18.44,0.0,1.922
2012-08-16 20:00:00,5.34,0.0,17.43,0.0,1.39
2012-08-16 21:00:00,5.201,0.0,16.98,0.0,1.439
2012-08-16 22:00:00,5.2490000000000006,0.0,16.97,0.0,1.369
2012-08-16 23:00:00,5.034000000000001,0.0,17.07,0.0,2.019
2012-08-17 00:00:00,4.947,0.0,17.28,0.0,1.366
2012-08-17 01:00:00,4.602,0.0,17.75,0.0,1.19
2012-08-17 02:00:00,4.569,0.0,18.3,0.0,0.669
2012-08-17 03:00:00,4.567,0.0,18.74,0.0,0.63
2012-08-17 04:00:00,4.723,0.0,18.77,0.0,0.667
2012-08-17 05:00:00,4.561,0.0,17.93,0.0,0.706
2012-08-17 06:00:00,5.054,0.0621,17.62,0.11178,0.87
2012-08-17 07:00:00,5.128,0.19771,18.25,0.355878,1.0379999999999998
2012-08-17 08:00:00,5.117,0.29998,19.24,0.5399640000000001,0.586
2012-08-17 09:00:00,5.15,0.33205,20.13,0.59769,1.557
2012-08-17 10:00:00,5.2090000000000005,0.51874,21.23,0.933732,1.513
2012-08-17 11:00:00,5.266,0.7568400000000001,21.95,1.3623120000000002,0.918
2012-08-17 12:00:00,5.154,1.06414,22.76,1.9154520000000002,0.952
2012-08-17 13:00:00,4.875,0.95277,23.29,1.7149860000000001,0.631
2012-08-17 14:00:00,4.795,0.86222,23.71,1.551996,0.616
2012-08-17 15:00:00,4.784000000000001,0.66371,24.22,1.1946780000000001,0.604
2012-08-17 16:00:00,4.9030000000000005,0.42286,24.35,0.761148,0.7330000000000001
2012-08-17 17:00:00,5.157,0.21392,24.09,0.385056,0.598
2012-08-17 18:00:00,5.103,0.04634,23.29,0.083412,0.514
2012-08-17 19:00:00,5.293,0.0,21.94,0.0,0.687
2012-08-17 20:00:00,5.276,0.0,20.89,0.0,0.56
2012-08-17 21:00:00,5.25,0.0,20.49,0.0,0.617
2012-08-17 22:00:00,5.122999999999999,0.0,20.53,0.0,0.685
2012-08-17 23:00:00,4.827,0.0,20.71,0.0,0.55
2012-08-18 00:00:00,4.617,0.0,20.68,0.0,0.613
2012-08-18 01:00:00,4.3950000000000005,0.0,20.71,0.0,0.616
2012-08-18 02:00:00,4.3469999999999995,0.0,20.37,0.0,0.688
2012-08-18 03:00:00,4.391,0.0,19.66,0.0,0.5409999999999999
2012-08-18 04:00:00,4.7299999999999995,0.0,18.92,0.0,0.581
2012-08-18 05:00:00,4.503,0.0,18.07,0.0,0.679
2012-08-18 06:00:00,5.021,0.08441,17.86,0.151938,0.5589999999999999
2012-08-18 07:00:00,5.186999999999999,0.31424,19.75,0.565632,0.56
2012-08-18 08:00:00,5.012,0.55657,21.45,1.001826,0.5509999999999999
2012-08-18 09:00:00,5.096,0.75895,22.96,1.3661100000000002,0.7
2012-08-18 10:00:00,5.26,0.90633,24.18,1.631394,0.5569999999999999
2012-08-18 11:00:00,5.3100000000000005,1.00662,25.19,1.811916,0.5740000000000001
2012-08-18 12:00:00,5.247999999999999,1.06354,25.93,1.914372,0.542
2012-08-18 13:00:00,5.106,0.85552,26.4,1.539936,0.54
2012-08-18 14:00:00,5.0649999999999995,0.8655499999999999,26.76,1.55799,0.534
2012-08-18 15:00:00,5.1579999999999995,0.65731,26.84,1.183158,0.593
2012-08-18 16:00:00,5.095000000000001,0.4537799999999999,26.57,0.8168039999999999,0.581
2012-08-18 17:00:00,5.239,0.2138499999999999,26.05,0.38492999999999983,0.471
2012-08-18 18:00:00,5.244,0.04297,25.11,0.077346,0.516
2012-08-18 19:00:00,5.474,0.0,24.32,0.0,0.619
2012-08-18 20:00:00,5.289,0.0,22.47,0.0,0.515
2012-08-18 21:00:00,5.18,0.0,20.74,0.0,0.618
2012-08-18 22:00:00,4.995,0.0,19.48,0.0,0.528
2012-08-18 23:00:00,5.002000000000001,0.0,18.65,0.0,0.628
2012-08-19 00:00:00,4.712,0.0,18.11,0.0,0.87
2012-08-19 01:00:00,4.481,0.0,17.79,0.0,0.525
2012-08-19 02:00:00,4.354,0.0,17.54,0.0,0.7390000000000001
2012-08-19 03:00:00,4.311999999999999,0.0,17.37,0.0,0.591
2012-08-19 04:00:00,4.747,0.0,17.2,0.0,0.55
2012-08-19 05:00:00,4.526,0.0,17.02,0.0,0.716
2012-08-19 06:00:00,5.078,0.10021,17.63,0.18037799999999998,0.619
2012-08-19 07:00:00,5.235,0.31145,20.13,0.56061,0.619
2012-08-19 08:00:00,4.984,0.50646,22.1,0.9116280000000001,0.591
2012-08-19 09:00:00,4.943,0.73777,23.86,1.327986,0.5609999999999999
2012-08-19 10:00:00,5.125,0.3413299999999999,25.32,0.6143939999999999,0.5720000000000001
2012-08-19 11:00:00,5.144,0.15415,26.69,0.27747000000000005,0.496
2012-08-19 12:00:00,5.04,0.11879,27.41,0.213822,0.619
2012-08-19 13:00:00,4.822,0.93139,27.86,1.6765020000000002,0.498
2012-08-19 14:00:00,4.8549999999999995,0.81052,27.85,1.458936,0.526
2012-08-19 15:00:00,4.8759999999999994,0.56747,27.56,1.021446,0.539
2012-08-19 16:00:00,4.827,0.4513,26.76,0.81234,0.5640000000000001
2012-08-19 17:00:00,4.853,0.20798,26.12,0.37436400000000003,0.529
2012-08-19 18:00:00,4.974,0.04213,25.05,0.075834,0.513
2012-08-19 19:00:00,5.317,0.0,23.93,0.0,0.939
2012-08-19 20:00:00,5.039,0.0,22.68,0.0,1.403
2012-08-19 21:00:00,4.859,0.0,21.39,0.0,1.245
2012-08-19 22:00:00,5.357,0.0,20.23,0.0,0.962
2012-08-19 23:00:00,5.32,0.0,19.2,0.0,0.593
2012-08-20 00:00:00,5.112,0.0,18.26,0.0,0.7649999999999999
2012-08-20 01:00:00,4.835,0.0,17.33,0.0,0.56
2012-08-20 02:00:00,4.652,0.0,16.48,0.0,0.569
2012-08-20 03:00:00,4.497,0.0,15.84,0.0,0.724
2012-08-20 04:00:00,4.477,0.0,15.39,0.0,0.5660000000000001
2012-08-20 05:00:00,4.218,0.0,15.27,0.0,0.635
2012-08-20 06:00:00,4.398,0.0399,16.01,0.07182,0.742
2012-08-20 07:00:00,4.824,0.1790999999999999,17.5,0.32237999999999983,0.733
2012-08-20 08:00:00,4.26,0.32018,18.53,0.5763240000000001,0.975
2012-08-20 09:00:00,4.3,0.07798,19.44,0.140364,0.843
2012-08-20 10:00:00,4.336,0.2856,20.38,0.5140800000000001,0.5660000000000001
2012-08-20 11:00:00,4.426,0.12151,20.81,0.21871800000000002,0.7
2012-08-20 12:00:00,4.426,0.19859,20.82,0.357462,0.742
2012-08-20 13:00:00,4.307,0.96196,21.62,1.7315280000000002,1.012
2012-08-20 14:00:00,4.271,0.66074,22.25,1.189332,1.229
2012-08-20 15:00:00,4.274,0.61466,22.39,1.106388,0.835
2012-08-20 16:00:00,4.411,0.30797,22.47,0.554346,1.557
2012-08-20 17:00:00,4.619,0.13858,22.2,0.24944400000000003,1.4420000000000002
2012-08-20 18:00:00,4.878,0.0455,21.56,0.0819,1.466
2012-08-20 19:00:00,5.192,0.0,20.63,0.0,1.708
2012-08-20 20:00:00,5.154999999999999,0.0,19.34,0.0,1.514
2012-08-20 21:00:00,4.877000000000001,0.0,17.79,0.0,1.207
2012-08-20 22:00:00,4.479,0.0,16.51,0.0,1.069
2012-08-20 23:00:00,4.183,0.0,15.8,0.0,0.84
2012-08-21 00:00:00,4.053,0.0,15.26,0.0,0.7989999999999999
2012-08-21 01:00:00,4.006,0.0,15.25,0.0,0.75
2012-08-21 02:00:00,4.018,0.0,14.85,0.0,0.8180000000000001
2012-08-21 03:00:00,3.957,0.0,14.88,0.0,0.804
2012-08-21 04:00:00,3.929,0.0,15.11,0.0,0.794
2012-08-21 05:00:00,3.847,0.0,14.53,0.0,0.847
2012-08-21 06:00:00,4.021,0.01723,14.97,0.031014,0.7929999999999999
2012-08-21 07:00:00,4.027,0.12127,16.47,0.218286,0.934
2012-08-21 08:00:00,4.007,0.36779,17.61,0.662022,0.8009999999999999
2012-08-21 09:00:00,4.201,0.30279,18.32,0.545022,1.044
2012-08-21 10:00:00,4.337,0.30875,19.25,0.5557500000000001,1.276
2012-08-21 11:00:00,4.692,0.82405,20.4,1.48329,1.028
2012-08-21 12:00:00,5.022,0.3902,20.85,0.70236,1.007
2012-08-21 13:00:00,4.853,0.15325,21.38,0.27585,0.619
2012-08-21 14:00:00,4.6259999999999994,0.22178,20.58,0.399204,0.669
2012-08-21 15:00:00,4.447,0.12786,19.83,0.23014800000000002,0.579
2012-08-21 16:00:00,4.542,0.08796,19.41,0.158328,0.649
2012-08-21 17:00:00,4.798,0.19034,19.03,0.342612,0.616
2012-08-21 18:00:00,5.09,0.03707,18.8,0.066726,0.614
2012-08-21 19:00:00,5.463,0.0,18.03,0.0,0.593
2012-08-21 20:00:00,5.393,0.0,16.93,0.0,0.648
2012-08-21 21:00:00,4.899,0.0,16.27,0.0,0.53
2012-08-21 22:00:00,4.635,0.0,15.84,0.0,0.581
2012-08-21 23:00:00,4.103,0.0,15.23,0.0,0.823
2012-08-22 00:00:00,3.941,0.0,14.6,0.0,1.314
2012-08-22 01:00:00,3.983,0.0,13.96,0.0,1.278
2012-08-22 02:00:00,3.903,0.0,13.39,0.0,0.593
2012-08-22 03:00:00,3.915999999999999,0.0,12.93,0.0,0.676
2012-08-22 04:00:00,4.336,0.0,12.65,0.0,0.6839999999999999
2012-08-22 05:00:00,4.46,0.0,12.45,0.0,0.692
2012-08-22 06:00:00,4.956,0.08906,12.74,0.160308,0.881
2012-08-22 07:00:00,5.098,0.13581,14.3,0.24445799999999998,0.8069999999999999
2012-08-22 08:00:00,5.11,0.28872,15.97,0.5196959999999999,0.706
2012-08-22 09:00:00,5.14,0.44421,16.98,0.799578,0.597
2012-08-22 10:00:00,5.1770000000000005,0.57729,18.17,1.0391219999999999,0.694
2012-08-22 11:00:00,5.345000000000001,0.47639,18.94,0.857502,0.707
2012-08-22 12:00:00,5.263,0.81023,19.64,1.458414,0.653
2012-08-22 13:00:00,5.149,0.54706,19.81,0.984708,0.5760000000000001
